Fecha,CUT,Region,Comuna,Confirmados Acumulados,Nuevos Confirmados
31-05-2020,9202,AR,Collipulli,26,0
01-06-2020,9202,AR,Collipulli,28,2
02-06-2020,9202,AR,Collipulli,29,1
03-06-2020,9202,AR,Collipulli,29,0
04-06-2020,9202,AR,Collipulli,29,0
05-06-2020,9202,AR,Collipulli,29,0
06-06-2020,9202,AR,Collipulli,29,0
07-06-2020,9202,AR,Collipulli,32,3
08-06-2020,9202,AR,Collipulli,32,0
09-06-2020,9202,AR,Collipulli,32,0
10-06-2020,9202,AR,Collipulli,33,1
11-06-2020,9202,AR,Collipulli,34,1
12-06-2020,9202,AR,Collipulli,34,0
13-06-2020,9202,AR,Collipulli,36,2
14-06-2020,9202,AR,Collipulli,37,1
15-06-2020,9202,AR,Collipulli,37,0
16-06-2020,9202,AR,Collipulli,37,0
17-06-2020,9202,AR,Collipulli,41,4
18-06-2020,9202,AR,Collipulli,41,0
19-06-2020,9202,AR,Collipulli,41,0
20-06-2020,9202,AR,Collipulli,41,0
21-06-2020,9202,AR,Collipulli,44,3
22-06-2020,9202,AR,Collipulli,44,0
23-06-2020,9202,AR,Collipulli,46,2
24-06-2020,9202,AR,Collipulli,46,0
25-06-2020,9202,AR,Collipulli,46,0
26-06-2020,9202,AR,Collipulli,51,5
27-06-2020,9202,AR,Collipulli,51,0
28-06-2020,9202,AR,Collipulli,53,2
29-06-2020,9202,AR,Collipulli,55,2
30-06-2020,9202,AR,Collipulli,56,1
01-07-2020,9202,AR,Collipulli,56,0
03-04-2020,9103,AR,Cunco,1,1
04-04-2020,9103,AR,Cunco,1,0
05-04-2020,9103,AR,Cunco,1,0
06-04-2020,9103,AR,Cunco,5,4
07-04-2020,9103,AR,Cunco,5,0
08-04-2020,9103,AR,Cunco,5,0
09-04-2020,9103,AR,Cunco,5,0
10-04-2020,9103,AR,Cunco,5,0
11-04-2020,9103,AR,Cunco,6,1
12-04-2020,9103,AR,Cunco,6,0
13-04-2020,9103,AR,Cunco,5,-1
14-04-2020,9103,AR,Cunco,5,0
15-04-2020,9103,AR,Cunco,5,0
16-04-2020,9103,AR,Cunco,5,0
17-04-2020,9103,AR,Cunco,5,0
18-04-2020,9103,AR,Cunco,5,0
19-04-2020,9103,AR,Cunco,5,0
20-04-2020,9103,AR,Cunco,5,0
21-04-2020,9103,AR,Cunco,5,0
22-04-2020,9103,AR,Cunco,5,0
23-04-2020,9103,AR,Cunco,5,0
24-04-2020,9103,AR,Cunco,5,0
25-04-2020,9103,AR,Cunco,5,0
26-04-2020,9103,AR,Cunco,5,0
27-04-2020,9103,AR,Cunco,5,0
28-04-2020,9103,AR,Cunco,5,0
29-04-2020,9103,AR,Cunco,5,0
30-04-2020,9103,AR,Cunco,5,0
01-05-2020,9103,AR,Cunco,5,0
02-05-2020,9103,AR,Cunco,5,0
03-05-2020,9103,AR,Cunco,5,0
04-05-2020,9103,AR,Cunco,5,0
05-05-2020,9103,AR,Cunco,5,0
06-05-2020,9103,AR,Cunco,5,0
07-05-2020,9103,AR,Cunco,5,0
08-05-2020,9103,AR,Cunco,6,1
09-05-2020,9103,AR,Cunco,6,0
10-05-2020,9103,AR,Cunco,6,0
11-05-2020,9103,AR,Cunco,6,0
12-05-2020,9103,AR,Cunco,6,0
13-05-2020,9103,AR,Cunco,6,0
14-05-2020,9103,AR,Cunco,6,0
15-05-2020,9103,AR,Cunco,6,0
16-05-2020,9103,AR,Cunco,6,0
17-05-2020,9103,AR,Cunco,6,0
18-05-2020,9103,AR,Cunco,7,1
19-05-2020,9103,AR,Cunco,8,1
20-05-2020,9103,AR,Cunco,9,1
21-05-2020,9103,AR,Cunco,20,11
22-05-2020,9103,AR,Cunco,20,0
23-05-2020,9103,AR,Cunco,21,1
24-05-2020,9103,AR,Cunco,23,2
25-05-2020,9103,AR,Cunco,26,3
26-05-2020,9103,AR,Cunco,28,2
27-05-2020,9103,AR,Cunco,29,1
28-05-2020,9103,AR,Cunco,29,0
29-05-2020,9103,AR,Cunco,29,0
30-05-2020,9103,AR,Cunco,29,0
31-05-2020,9103,AR,Cunco,29,0
01-06-2020,9103,AR,Cunco,29,0
02-06-2020,9103,AR,Cunco,29,0
03-06-2020,9103,AR,Cunco,30,1
04-06-2020,9103,AR,Cunco,31,1
05-06-2020,9103,AR,Cunco,31,0
06-06-2020,9103,AR,Cunco,36,5
07-06-2020,9103,AR,Cunco,39,3
08-06-2020,9103,AR,Cunco,39,0
09-06-2020,9103,AR,Cunco,39,0
10-06-2020,9103,AR,Cunco,40,1
11-06-2020,9103,AR,Cunco,45,5
12-06-2020,9103,AR,Cunco,44,-1
13-06-2020,9103,AR,Cunco,47,3
14-06-2020,9103,AR,Cunco,47,0
15-06-2020,9103,AR,Cunco,48,1
16-06-2020,9103,AR,Cunco,49,1
17-06-2020,9103,AR,Cunco,49,0
18-06-2020,9103,AR,Cunco,49,0
19-06-2020,9103,AR,Cunco,49,0
20-06-2020,9103,AR,Cunco,50,1
21-06-2020,9103,AR,Cunco,51,1
22-06-2020,9103,AR,Cunco,51,0
23-06-2020,9103,AR,Cunco,51,0
24-06-2020,9103,AR,Cunco,51,0
25-06-2020,9103,AR,Cunco,51,0
26-06-2020,9103,AR,Cunco,52,1
27-06-2020,9103,AR,Cunco,52,0
28-06-2020,9103,AR,Cunco,56,4
29-06-2020,9103,AR,Cunco,56,0
30-06-2020,9103,AR,Cunco,56,0
01-07-2020,9103,AR,Cunco,56,0
05-04-2020,9203,AR,Curacautín,2,2
06-04-2020,9203,AR,Curacautín,3,1
07-04-2020,9203,AR,Curacautín,3,0
08-04-2020,9203,AR,Curacautín,4,1
09-04-2020,9203,AR,Curacautín,5,1
10-04-2020,9203,AR,Curacautín,4,-1
11-04-2020,9203,AR,Curacautín,4,0
12-04-2020,9203,AR,Curacautín,4,0
13-04-2020,9203,AR,Curacautín,4,0
14-04-2020,9203,AR,Curacautín,4,0
15-04-2020,9203,AR,Curacautín,4,0
16-04-2020,9203,AR,Curacautín,4,0
17-04-2020,9203,AR,Curacautín,4,0
18-04-2020,9203,AR,Curacautín,4,0
19-04-2020,9203,AR,Curacautín,4,0
20-04-2020,9203,AR,Curacautín,4,0
21-04-2020,9203,AR,Curacautín,4,0
22-04-2020,9203,AR,Curacautín,4,0
23-04-2020,9203,AR,Curacautín,4,0
24-04-2020,9203,AR,Curacautín,5,1
25-04-2020,9203,AR,Curacautín,5,0
26-04-2020,9203,AR,Curacautín,5,0
27-04-2020,9203,AR,Curacautín,5,0
28-04-2020,9203,AR,Curacautín,5,0
29-04-2020,9203,AR,Curacautín,5,0
30-04-2020,9203,AR,Curacautín,5,0
01-05-2020,9203,AR,Curacautín,5,0
02-05-2020,9203,AR,Curacautín,6,1
03-05-2020,9203,AR,Curacautín,6,0
04-05-2020,9203,AR,Curacautín,6,0
05-05-2020,9203,AR,Curacautín,6,0
06-05-2020,9203,AR,Curacautín,6,0
07-05-2020,9203,AR,Curacautín,6,0
08-05-2020,9203,AR,Curacautín,7,1
09-05-2020,9203,AR,Curacautín,7,0
10-05-2020,9203,AR,Curacautín,7,0
11-05-2020,9203,AR,Curacautín,8,1
12-05-2020,9203,AR,Curacautín,7,-1
13-05-2020,9203,AR,Curacautín,7,0
14-05-2020,9203,AR,Curacautín,7,0
15-05-2020,9203,AR,Curacautín,7,0
16-05-2020,9203,AR,Curacautín,7,0
17-05-2020,9203,AR,Curacautín,7,0
18-05-2020,9203,AR,Curacautín,7,0
19-05-2020,9203,AR,Curacautín,7,0
20-05-2020,9203,AR,Curacautín,7,0
21-05-2020,9203,AR,Curacautín,7,0
22-05-2020,9203,AR,Curacautín,7,0
23-05-2020,9203,AR,Curacautín,8,1
24-05-2020,9203,AR,Curacautín,7,-1
25-05-2020,9203,AR,Curacautín,7,0
26-05-2020,9203,AR,Curacautín,7,0
27-05-2020,9203,AR,Curacautín,7,0
28-05-2020,9203,AR,Curacautín,7,0
29-05-2020,9203,AR,Curacautín,7,0
30-05-2020,9203,AR,Curacautín,8,1
31-05-2020,9203,AR,Curacautín,8,0
01-06-2020,9203,AR,Curacautín,8,0
02-06-2020,9203,AR,Curacautín,8,0
03-06-2020,9203,AR,Curacautín,8,0
04-06-2020,9203,AR,Curacautín,8,0
05-06-2020,9203,AR,Curacautín,8,0
06-06-2020,9203,AR,Curacautín,8,0
07-06-2020,9203,AR,Curacautín,8,0
08-06-2020,9203,AR,Curacautín,8,0
09-06-2020,9203,AR,Curacautín,8,0
10-06-2020,9203,AR,Curacautín,9,1
11-06-2020,9203,AR,Curacautín,10,1
12-06-2020,9203,AR,Curacautín,10,0
13-06-2020,9203,AR,Curacautín,11,1
14-06-2020,9203,AR,Curacautín,11,0
15-06-2020,9203,AR,Curacautín,18,7
16-06-2020,9203,AR,Curacautín,19,1
17-06-2020,9203,AR,Curacautín,21,2
18-06-2020,9203,AR,Curacautín,22,1
19-06-2020,9203,AR,Curacautín,22,0
20-06-2020,9203,AR,Curacautín,22,0
21-06-2020,9203,AR,Curacautín,22,0
22-06-2020,9203,AR,Curacautín,22,0
23-06-2020,9203,AR,Curacautín,22,0
24-06-2020,9203,AR,Curacautín,22,0
25-06-2020,9203,AR,Curacautín,22,0
26-06-2020,9203,AR,Curacautín,22,0
27-06-2020,9203,AR,Curacautín,22,0
28-06-2020,9203,AR,Curacautín,22,0
29-06-2020,9203,AR,Curacautín,22,0
30-06-2020,9203,AR,Curacautín,22,0
01-07-2020,9203,AR,Curacautín,22,0
22-03-2020,9104,AR,Curarrehue,1,1
23-03-2020,9104,AR,Curarrehue,1,0
24-03-2020,9104,AR,Curarrehue,1,0
25-03-2020,9104,AR,Curarrehue,1,0
26-03-2020,9104,AR,Curarrehue,1,0
27-03-2020,9104,AR,Curarrehue,1,0
28-03-2020,9104,AR,Curarrehue,1,0
29-03-2020,9104,AR,Curarrehue,1,0
30-03-2020,9104,AR,Curarrehue,1,0
31-03-2020,9104,AR,Curarrehue,1,0
01-04-2020,9104,AR,Curarrehue,2,1
02-04-2020,9104,AR,Curarrehue,3,1
03-04-2020,9104,AR,Curarrehue,3,0
04-04-2020,9104,AR,Curarrehue,3,0
05-04-2020,9104,AR,Curarrehue,3,0
06-04-2020,9104,AR,Curarrehue,3,0
07-04-2020,9104,AR,Curarrehue,4,1
08-04-2020,9104,AR,Curarrehue,4,0
09-04-2020,9104,AR,Curarrehue,4,0
10-04-2020,9104,AR,Curarrehue,4,0
11-04-2020,9104,AR,Curarrehue,4,0
12-04-2020,9104,AR,Curarrehue,4,0
13-04-2020,9104,AR,Curarrehue,4,0
14-04-2020,9104,AR,Curarrehue,4,0
15-04-2020,9104,AR,Curarrehue,4,0
16-04-2020,9104,AR,Curarrehue,4,0
17-04-2020,9104,AR,Curarrehue,4,0
18-04-2020,9104,AR,Curarrehue,4,0
19-04-2020,9104,AR,Curarrehue,4,0
20-04-2020,9104,AR,Curarrehue,4,0
21-04-2020,9104,AR,Curarrehue,4,0
22-04-2020,9104,AR,Curarrehue,4,0
23-04-2020,9104,AR,Curarrehue,4,0
24-04-2020,9104,AR,Curarrehue,4,0
25-04-2020,9104,AR,Curarrehue,4,0
26-04-2020,9104,AR,Curarrehue,4,0
27-04-2020,9104,AR,Curarrehue,4,0
28-04-2020,9104,AR,Curarrehue,4,0
29-04-2020,9104,AR,Curarrehue,4,0
30-04-2020,9104,AR,Curarrehue,4,0
01-05-2020,9104,AR,Curarrehue,4,0
02-05-2020,9104,AR,Curarrehue,4,0
03-05-2020,9104,AR,Curarrehue,4,0
04-05-2020,9104,AR,Curarrehue,4,0
05-05-2020,9104,AR,Curarrehue,4,0
06-05-2020,9104,AR,Curarrehue,4,0
07-05-2020,9104,AR,Curarrehue,4,0
08-05-2020,9104,AR,Curarrehue,4,0
09-05-2020,9104,AR,Curarrehue,4,0
10-05-2020,9104,AR,Curarrehue,4,0
11-05-2020,9104,AR,Curarrehue,4,0
12-05-2020,9104,AR,Curarrehue,4,0
13-05-2020,9104,AR,Curarrehue,4,0
14-05-2020,9104,AR,Curarrehue,4,0
15-05-2020,9104,AR,Curarrehue,4,0
16-05-2020,9104,AR,Curarrehue,4,0
17-05-2020,9104,AR,Curarrehue,4,0
18-05-2020,9104,AR,Curarrehue,4,0
19-05-2020,9104,AR,Curarrehue,4,0
20-05-2020,9104,AR,Curarrehue,4,0
21-05-2020,9104,AR,Curarrehue,4,0
22-05-2020,9104,AR,Curarrehue,4,0
23-05-2020,9104,AR,Curarrehue,4,0
24-05-2020,9104,AR,Curarrehue,4,0
25-05-2020,9104,AR,Curarrehue,4,0
26-05-2020,9104,AR,Curarrehue,4,0
27-05-2020,9104,AR,Curarrehue,4,0
28-05-2020,9104,AR,Curarrehue,4,0
29-05-2020,9104,AR,Curarrehue,4,0
30-05-2020,9104,AR,Curarrehue,4,0
31-05-2020,9104,AR,Curarrehue,4,0
01-06-2020,9104,AR,Curarrehue,4,0
02-06-2020,9104,AR,Curarrehue,4,0
03-06-2020,9104,AR,Curarrehue,4,0
04-06-2020,9104,AR,Curarrehue,4,0
05-06-2020,9104,AR,Curarrehue,4,0
06-06-2020,9104,AR,Curarrehue,4,0
07-06-2020,9104,AR,Curarrehue,4,0
08-06-2020,9104,AR,Curarrehue,4,0
09-06-2020,9104,AR,Curarrehue,4,0
10-06-2020,9104,AR,Curarrehue,4,0
11-06-2020,9104,AR,Curarrehue,4,0
12-06-2020,9104,AR,Curarrehue,4,0
13-06-2020,9104,AR,Curarrehue,4,0
14-06-2020,9104,AR,Curarrehue,4,0
15-06-2020,9104,AR,Curarrehue,4,0
16-06-2020,9104,AR,Curarrehue,4,0
17-06-2020,9104,AR,Curarrehue,4,0
18-06-2020,9104,AR,Curarrehue,4,0
19-06-2020,9104,AR,Curarrehue,4,0
20-06-2020,9104,AR,Curarrehue,4,0
21-06-2020,9104,AR,Curarrehue,4,0
22-06-2020,9104,AR,Curarrehue,4,0
23-06-2020,9104,AR,Curarrehue,4,0
24-06-2020,9104,AR,Curarrehue,4,0
25-06-2020,9104,AR,Curarrehue,4,0
26-06-2020,9104,AR,Curarrehue,4,0
27-06-2020,9104,AR,Curarrehue,4,0
28-06-2020,9104,AR,Curarrehue,4,0
29-06-2020,9104,AR,Curarrehue,4,0
30-06-2020,9104,AR,Curarrehue,4,0
01-07-2020,9104,AR,Curarrehue,4,0
07-04-2020,9204,AR,Ercilla,2,2
08-04-2020,9204,AR,Ercilla,3,1
09-04-2020,9204,AR,Ercilla,4,1
10-04-2020,9204,AR,Ercilla,4,0
11-04-2020,9204,AR,Ercilla,4,0
12-04-2020,9204,AR,Ercilla,4,0
13-04-2020,9204,AR,Ercilla,4,0
14-04-2020,9204,AR,Ercilla,4,0
15-04-2020,9204,AR,Ercilla,4,0
16-04-2020,9204,AR,Ercilla,5,1
17-04-2020,9204,AR,Ercilla,5,0
18-04-2020,9204,AR,Ercilla,5,0
19-04-2020,9204,AR,Ercilla,5,0
20-04-2020,9204,AR,Ercilla,7,2
21-04-2020,9204,AR,Ercilla,9,2
22-04-2020,9204,AR,Ercilla,9,0
23-04-2020,9204,AR,Ercilla,9,0
24-04-2020,9204,AR,Ercilla,9,0
25-04-2020,9204,AR,Ercilla,9,0
26-04-2020,9204,AR,Ercilla,9,0
27-04-2020,9204,AR,Ercilla,9,0
28-04-2020,9204,AR,Ercilla,9,0
29-04-2020,9204,AR,Ercilla,9,0
30-04-2020,9204,AR,Ercilla,9,0
01-05-2020,9204,AR,Ercilla,9,0
02-05-2020,9204,AR,Ercilla,9,0
03-05-2020,9204,AR,Ercilla,9,0
04-05-2020,9204,AR,Ercilla,11,2
05-05-2020,9204,AR,Ercilla,11,0
06-05-2020,9204,AR,Ercilla,11,0
07-05-2020,9204,AR,Ercilla,11,0
08-05-2020,9204,AR,Ercilla,11,0
09-05-2020,9204,AR,Ercilla,11,0
10-05-2020,9204,AR,Ercilla,11,0
11-05-2020,9204,AR,Ercilla,11,0
12-05-2020,9204,AR,Ercilla,11,0
13-05-2020,9204,AR,Ercilla,11,0
14-05-2020,9204,AR,Ercilla,11,0
15-05-2020,9204,AR,Ercilla,11,0
16-05-2020,9204,AR,Ercilla,11,0
17-05-2020,9204,AR,Ercilla,11,0
18-05-2020,9204,AR,Ercilla,11,0
19-05-2020,9204,AR,Ercilla,11,0
20-05-2020,9204,AR,Ercilla,11,0
21-05-2020,9204,AR,Ercilla,11,0
22-05-2020,9204,AR,Ercilla,11,0
23-05-2020,9204,AR,Ercilla,11,0
24-05-2020,9204,AR,Ercilla,11,0
25-05-2020,9204,AR,Ercilla,11,0
26-05-2020,9204,AR,Ercilla,11,0
27-05-2020,9204,AR,Ercilla,11,0
28-05-2020,9204,AR,Ercilla,11,0
29-05-2020,9204,AR,Ercilla,11,0
30-05-2020,9204,AR,Ercilla,16,5
31-05-2020,9204,AR,Ercilla,16,0
01-06-2020,9204,AR,Ercilla,16,0
02-06-2020,9204,AR,Ercilla,16,0
03-06-2020,9204,AR,Ercilla,16,0
04-06-2020,9204,AR,Ercilla,16,0
05-06-2020,9204,AR,Ercilla,16,0
06-06-2020,9204,AR,Ercilla,16,0
07-06-2020,9204,AR,Ercilla,16,0
08-06-2020,9204,AR,Ercilla,16,0
09-06-2020,9204,AR,Ercilla,16,0
10-06-2020,9204,AR,Ercilla,16,0
11-06-2020,9204,AR,Ercilla,16,0
12-06-2020,9204,AR,Ercilla,16,0
13-06-2020,9204,AR,Ercilla,18,2
14-06-2020,9204,AR,Ercilla,18,0
15-06-2020,9204,AR,Ercilla,18,0
16-06-2020,9204,AR,Ercilla,18,0
17-06-2020,9204,AR,Ercilla,19,1
18-06-2020,9204,AR,Ercilla,19,0
19-06-2020,9204,AR,Ercilla,19,0
20-06-2020,9204,AR,Ercilla,19,0
21-06-2020,9204,AR,Ercilla,19,0
22-06-2020,9204,AR,Ercilla,19,0
23-06-2020,9204,AR,Ercilla,19,0
24-06-2020,9204,AR,Ercilla,19,0
25-06-2020,9204,AR,Ercilla,19,0
26-06-2020,9204,AR,Ercilla,19,0
27-06-2020,9204,AR,Ercilla,19,0
28-06-2020,9204,AR,Ercilla,19,0
29-06-2020,9204,AR,Ercilla,19,0
30-06-2020,9204,AR,Ercilla,19,0
01-07-2020,9204,AR,Ercilla,19,0
28-03-2020,9105,AR,Freire,2,2
29-03-2020,9105,AR,Freire,2,0
30-03-2020,9105,AR,Freire,2,0
31-03-2020,9105,AR,Freire,2,0
01-04-2020,9105,AR,Freire,3,1
02-04-2020,9105,AR,Freire,4,1
03-04-2020,9105,AR,Freire,5,1
04-04-2020,9105,AR,Freire,5,0
05-04-2020,9105,AR,Freire,5,0
06-04-2020,9105,AR,Freire,5,0
07-04-2020,9105,AR,Freire,5,0
08-04-2020,9105,AR,Freire,5,0
09-04-2020,9105,AR,Freire,5,0
10-04-2020,9105,AR,Freire,5,0
11-04-2020,9105,AR,Freire,5,0
12-04-2020,9105,AR,Freire,5,0
13-04-2020,9105,AR,Freire,5,0
14-04-2020,9105,AR,Freire,5,0
15-04-2020,9105,AR,Freire,5,0
16-04-2020,9105,AR,Freire,5,0
17-04-2020,9105,AR,Freire,5,0
18-04-2020,9105,AR,Freire,6,1
19-04-2020,9105,AR,Freire,6,0
20-04-2020,9105,AR,Freire,6,0
21-04-2020,9105,AR,Freire,6,0
22-04-2020,9105,AR,Freire,6,0
23-04-2020,9105,AR,Freire,7,1
24-04-2020,9105,AR,Freire,7,0
25-04-2020,9105,AR,Freire,7,0
26-04-2020,9105,AR,Freire,7,0
27-04-2020,9105,AR,Freire,7,0
28-04-2020,9105,AR,Freire,7,0
29-04-2020,9105,AR,Freire,7,0
30-04-2020,9105,AR,Freire,7,0
01-05-2020,9105,AR,Freire,7,0
02-05-2020,9105,AR,Freire,7,0
03-05-2020,9105,AR,Freire,7,0
04-05-2020,9105,AR,Freire,7,0
05-05-2020,9105,AR,Freire,7,0
06-05-2020,9105,AR,Freire,7,0
07-05-2020,9105,AR,Freire,7,0
08-05-2020,9105,AR,Freire,7,0
09-05-2020,9105,AR,Freire,7,0
10-05-2020,9105,AR,Freire,9,2
11-05-2020,9105,AR,Freire,9,0
12-05-2020,9105,AR,Freire,12,3
13-05-2020,9105,AR,Freire,13,1
14-05-2020,9105,AR,Freire,19,6
15-05-2020,9105,AR,Freire,19,0
16-05-2020,9105,AR,Freire,23,4
17-05-2020,9105,AR,Freire,23,0
18-05-2020,9105,AR,Freire,26,3
19-05-2020,9105,AR,Freire,26,0
20-05-2020,9105,AR,Freire,27,1
21-05-2020,9105,AR,Freire,28,1
22-05-2020,9105,AR,Freire,29,1
23-05-2020,9105,AR,Freire,31,2
24-05-2020,9105,AR,Freire,34,3
25-05-2020,9105,AR,Freire,40,6
26-05-2020,9105,AR,Freire,49,9
27-05-2020,9105,AR,Freire,54,5
28-05-2020,9105,AR,Freire,57,3
29-05-2020,9105,AR,Freire,57,0
30-05-2020,9105,AR,Freire,62,5
31-05-2020,9105,AR,Freire,62,0
01-06-2020,9105,AR,Freire,66,4
02-06-2020,9105,AR,Freire,66,0
03-06-2020,9105,AR,Freire,70,4
04-06-2020,9105,AR,Freire,70,0
05-06-2020,9105,AR,Freire,73,3
06-06-2020,9105,AR,Freire,75,2
07-06-2020,9105,AR,Freire,81,6
08-06-2020,9105,AR,Freire,81,0
09-06-2020,9105,AR,Freire,81,0
10-06-2020,9105,AR,Freire,83,2
11-06-2020,9105,AR,Freire,87,4
12-06-2020,9105,AR,Freire,91,4
13-06-2020,9105,AR,Freire,92,1
14-06-2020,9105,AR,Freire,94,2
15-06-2020,9105,AR,Freire,95,1
16-06-2020,9105,AR,Freire,95,0
17-06-2020,9105,AR,Freire,96,1
18-06-2020,9105,AR,Freire,98,2
19-06-2020,9105,AR,Freire,103,5
20-06-2020,9105,AR,Freire,103,0
21-06-2020,9105,AR,Freire,103,0
22-06-2020,9105,AR,Freire,103,0
23-06-2020,9105,AR,Freire,104,1
24-06-2020,9105,AR,Freire,104,0
25-06-2020,9105,AR,Freire,104,0
26-06-2020,9105,AR,Freire,104,0
27-06-2020,9105,AR,Freire,104,0
28-06-2020,9105,AR,Freire,104,0
29-06-2020,9105,AR,Freire,106,2
30-06-2020,9105,AR,Freire,108,2
01-07-2020,9105,AR,Freire,107,-1
29-03-2020,9106,AR,Galvarino,1,1
30-03-2020,9106,AR,Galvarino,1,0
31-03-2020,9106,AR,Galvarino,1,0
01-04-2020,9106,AR,Galvarino,1,0
02-04-2020,9106,AR,Galvarino,1,0
03-04-2020,9106,AR,Galvarino,1,0
04-04-2020,9106,AR,Galvarino,1,0
05-04-2020,9106,AR,Galvarino,2,1
06-04-2020,9106,AR,Galvarino,2,0
07-04-2020,9106,AR,Galvarino,2,0
08-04-2020,9106,AR,Galvarino,2,0
09-04-2020,9106,AR,Galvarino,2,0
10-04-2020,9106,AR,Galvarino,2,0
11-04-2020,9106,AR,Galvarino,2,0
12-04-2020,9106,AR,Galvarino,2,0
13-04-2020,9106,AR,Galvarino,2,0
14-04-2020,9106,AR,Galvarino,2,0
15-04-2020,9106,AR,Galvarino,2,0
16-04-2020,9106,AR,Galvarino,2,0
17-04-2020,9106,AR,Galvarino,2,0
18-04-2020,9106,AR,Galvarino,2,0
19-04-2020,9106,AR,Galvarino,2,0
20-04-2020,9106,AR,Galvarino,2,0
21-04-2020,9106,AR,Galvarino,2,0
22-04-2020,9106,AR,Galvarino,2,0
23-04-2020,9106,AR,Galvarino,2,0
24-04-2020,9106,AR,Galvarino,2,0
25-04-2020,9106,AR,Galvarino,2,0
26-04-2020,9106,AR,Galvarino,2,0
27-04-2020,9106,AR,Galvarino,2,0
28-04-2020,9106,AR,Galvarino,2,0
29-04-2020,9106,AR,Galvarino,2,0
30-04-2020,9106,AR,Galvarino,2,0
01-05-2020,9106,AR,Galvarino,2,0
02-05-2020,9106,AR,Galvarino,2,0
03-05-2020,9106,AR,Galvarino,2,0
04-05-2020,9106,AR,Galvarino,2,0
05-05-2020,9106,AR,Galvarino,3,1
06-05-2020,9106,AR,Galvarino,3,0
07-05-2020,9106,AR,Galvarino,3,0
08-05-2020,9106,AR,Galvarino,3,0
09-05-2020,9106,AR,Galvarino,3,0
10-05-2020,9106,AR,Galvarino,3,0
11-05-2020,9106,AR,Galvarino,3,0
12-05-2020,9106,AR,Galvarino,3,0
13-05-2020,9106,AR,Galvarino,3,0
14-05-2020,9106,AR,Galvarino,4,1
15-05-2020,9106,AR,Galvarino,4,0
16-05-2020,9106,AR,Galvarino,4,0
17-05-2020,9106,AR,Galvarino,4,0
18-05-2020,9106,AR,Galvarino,4,0
19-05-2020,9106,AR,Galvarino,4,0
20-05-2020,9106,AR,Galvarino,3,-1
21-05-2020,9106,AR,Galvarino,3,0
22-05-2020,9106,AR,Galvarino,3,0
23-05-2020,9106,AR,Galvarino,3,0
24-05-2020,9106,AR,Galvarino,3,0
25-05-2020,9106,AR,Galvarino,4,1
26-05-2020,9106,AR,Galvarino,4,0
27-05-2020,9106,AR,Galvarino,5,1
28-05-2020,9106,AR,Galvarino,7,2
29-05-2020,9106,AR,Galvarino,8,1
30-05-2020,9106,AR,Galvarino,13,5
31-05-2020,9106,AR,Galvarino,14,1
01-06-2020,9106,AR,Galvarino,17,3
02-06-2020,9106,AR,Galvarino,22,5
03-06-2020,9106,AR,Galvarino,25,3
04-06-2020,9106,AR,Galvarino,26,1
05-06-2020,9106,AR,Galvarino,47,21
06-06-2020,9106,AR,Galvarino,56,9
07-06-2020,9106,AR,Galvarino,61,5
08-06-2020,9106,AR,Galvarino,61,0
09-06-2020,9106,AR,Galvarino,61,0
10-06-2020,9106,AR,Galvarino,75,14
11-06-2020,9106,AR,Galvarino,81,6
12-06-2020,9106,AR,Galvarino,87,6
13-06-2020,9106,AR,Galvarino,93,6
14-06-2020,9106,AR,Galvarino,97,4
15-06-2020,9106,AR,Galvarino,97,0
16-06-2020,9106,AR,Galvarino,104,7
17-06-2020,9106,AR,Galvarino,105,1
18-06-2020,9106,AR,Galvarino,109,4
19-06-2020,9106,AR,Galvarino,109,0
20-06-2020,9106,AR,Galvarino,109,0
21-06-2020,9106,AR,Galvarino,110,1
22-06-2020,9106,AR,Galvarino,110,0
23-06-2020,9106,AR,Galvarino,110,0
24-06-2020,9106,AR,Galvarino,111,1
25-06-2020,9106,AR,Galvarino,111,0
26-06-2020,9106,AR,Galvarino,112,1
27-06-2020,9106,AR,Galvarino,112,0
28-06-2020,9106,AR,Galvarino,113,1
29-06-2020,9106,AR,Galvarino,115,2
30-06-2020,9106,AR,Galvarino,116,1
01-07-2020,9106,AR,Galvarino,116,0
22-03-2020,9107,AR,Gorbea,1,1
23-03-2020,9107,AR,Gorbea,1,0
24-03-2020,9107,AR,Gorbea,2,1
25-03-2020,9107,AR,Gorbea,2,0
26-03-2020,9107,AR,Gorbea,2,0
27-03-2020,9107,AR,Gorbea,2,0
28-03-2020,9107,AR,Gorbea,3,1
29-03-2020,9107,AR,Gorbea,4,1
30-03-2020,9107,AR,Gorbea,6,2
31-03-2020,9107,AR,Gorbea,6,0
01-04-2020,9107,AR,Gorbea,6,0
02-04-2020,9107,AR,Gorbea,7,1
03-04-2020,9107,AR,Gorbea,7,0
04-04-2020,9107,AR,Gorbea,8,1
05-04-2020,9107,AR,Gorbea,9,1
06-04-2020,9107,AR,Gorbea,10,1
07-04-2020,9107,AR,Gorbea,10,0
08-04-2020,9107,AR,Gorbea,10,0
09-04-2020,9107,AR,Gorbea,10,0
10-04-2020,9107,AR,Gorbea,10,0
11-04-2020,9107,AR,Gorbea,10,0
12-04-2020,9107,AR,Gorbea,10,0
13-04-2020,9107,AR,Gorbea,10,0
14-04-2020,9107,AR,Gorbea,10,0
15-04-2020,9107,AR,Gorbea,10,0
