ID_C_AUC,NOMBRE,COD_REGION,COD_COMUNA,COMUNA,X1,Y1,X2,Y2,X3,Y3,X4,Y4
46,Arica,15,15101,ARICA,-7823432.79808026,-2093300.05723083,-7824486.94160799,-2093292.52529379,-7824479.42963429,-2092232.02042771,-7823425.34127459,-2092239.54802599
47,Arica,15,15101,ARICA,-7822378.65025055,-2093307.53364881,-7823432.79808026,-2093300.05723083,-7823425.34127459,-2092239.54802599,-7822371.24861395,-2092247.02013718
48,Arica,15,15101,ARICA,-7828711.20915906,-2094322.38440762,-7829765.38589412,-2094314.57039147,-7829757.59360323,-2093254.03285969,-7828703.47206271,-2093261.84237613
49,Arica,15,15101,ARICA,-7827657.02796184,-2094330.14287806,-7828711.20915906,-2094322.38440762,-7828703.47206271,-2093261.84237613,-7827649.3460611,-2093269.59637884
50,Arica,15,15101,ARICA,-7826602.84233429,-2094337.84580171,-7827657.02796184,-2094330.14287806,-7827649.3460611,-2093269.59637884,-7826595.21563024,-2093277.29486673
51,Arica,15,15101,ARICA,-7825548.65230823,-2094345.49317749,-7826602.84233429,-2094337.84580171,-7826595.21563024,-2093277.29486673,-7825541.08080193,-2093284.93783874
52,Arica,15,15101,ARICA,-7824494.4579155,-2094353.08500433,-7825548.65230823,-2094345.49317749,-7825541.08080193,-2093284.93783874,-7824486.94160799,-2093292.52529379
53,Arica,15,15101,ARICA,-7823440.25918791,-2094360.62128118,-7824494.4579155,-2094353.08500433,-7824486.94160799,-2093292.52529379,-7823432.79808026,-2093300.05723083
54,Arica,15,15101,ARICA,-7822386.05615731,-2094368.10200699,-7823440.25918791,-2094360.62128118,-7823432.79808026,-2093300.05723083,-7822378.65025055,-2093307.53364881
55,Arica,15,15101,ARICA,-7828718.95071758,-2095382.981311,-7829773.18267899,-2095375.16279404,-7829765.38589412,-2094314.57039147,-7828711.20915906,-2094322.38440762
56,Arica,15,15101,ARICA,-7827664.71429292,-2095390.74425024,-7828718.95071758,-2095382.981311,-7828711.20915906,-2094322.38440762,-7827657.02796184,-2094330.14287806
57,Arica,15,15101,ARICA,-7826610.47343685,-2095398.45161071,-7827664.71429292,-2095390.74425024,-7827657.02796184,-2094330.14287806,-7826602.84233429,-2094337.84580171
58,Arica,15,15101,ARICA,-7825556.22818122,-2095406.10339132,-7826610.47343685,-2095398.45161071,-7826602.84233429,-2094337.84580171,-7825548.65230823,-2094345.49317749
59,Arica,15,15101,ARICA,-7824501.97855785,-2095413.699591,-7825556.22818122,-2095406.10339132,-7825548.65230823,-2094345.49317749,-7824494.4579155,-2094353.08500433
60,Arica,15,15101,ARICA,-7823447.72459858,-2095421.2402087,-7824501.97855785,-2095413.699591,-7824494.4579155,-2094353.08500433,-7823440.25918791,-2094360.62128118
61,Arica,15,15101,ARICA,-7822393.46633526,-2095428.72524336,-7823447.72459858,-2095421.2402087,-7823440.25918791,-2094360.62128118,-7822386.05615731,-2094368.10200699
62,Arica,15,15101,ARICA,-7821339.20379971,-2095436.15469395,-7822393.46633526,-2095428.72524336,-7822386.05615731,-2094368.10200699,-7821331.84885551,-2094375.52718071
63,Arica,15,15101,ARICA,-7820284.93702377,-2095443.52855943,-7821339.20379971,-2095436.15469395,-7821331.84885551,-2094375.52718071,-7820277.63731436,-2094382.8968013
64,Guallatire,15,15201,PUTRE,-7697969.71869365,-2095921.4814639,-7699024.26114768,-2095920.56043132,-7699023.31827703,-2094859.65405096,-7697968.83112449,-2094860.57455328
65,Arica,15,15101,ARICA,-7828726.69673933,-2096443.63311791,-7829780.98395894,-2096435.81009909,-7829773.18267899,-2095375.16279404,-7828718.95071758,-2095382.981311
66,Arica,15,15101,ARICA,-7827672.4050554,-2096451.40052705,-7828726.69673933,-2096443.63311791,-7828718.95071758,-2095382.981311,-7827664.71429292,-2095390.74425024
67,Arica,15,15101,ARICA,-7826618.10893899,-2096459.1123254,-7827672.4050554,-2096451.40052705,-7827664.71429292,-2095390.74425024,-7826610.47343685,-2095398.45161071
68,Arica,15,15101,ARICA,-7825563.80842194,-2096466.7685119,-7826618.10893899,-2096459.1123254,-7826610.47343685,-2095398.45161071,-7825556.22818122,-2095406.10339132
69,Arica,15,15101,ARICA,-7824509.5035361,-2096474.36908547,-7825563.80842194,-2096466.7685119,-7825556.22818122,-2095406.10339132,-7824501.97855785,-2095413.699591
70,Arica,15,15101,ARICA,-7823455.19431332,-2096481.91404507,-7824509.5035361,-2096474.36908547,-7824501.97855785,-2095413.699591,-7823447.72459858,-2095421.2402087
71,Arica,15,15101,ARICA,-7822400.88078543,-2096489.40338962,-7823455.19431332,-2096481.91404507,-7823447.72459858,-2095421.2402087,-7822393.46633526,-2095428.72524336
72,Arica,15,15101,ARICA,-7821346.56298428,-2096496.83711811,-7822400.88078543,-2096489.40338962,-7822393.46633526,-2095428.72524336,-7821339.20379971,-2095436.15469395
73,Arica,15,15101,ARICA,-7820292.24094173,-2096504.21522948,-7821346.56298428,-2096496.83711811,-7821339.20379971,-2095436.15469395,-7820284.93702377,-2095443.52855943
74,Arica,15,15101,ARICA,-7820292.24094173,-2096504.21522948,-7820284.93702377,-2095443.52855943,-7819230.66603929,-2095450.84683876,-7819237.9146896,-2096511.53772271
75,Guallatire,15,15201,PUTRE,-7699024.26114768,-2095920.56043132,-7697969.71869365,-2095921.4814639,-7697970.60677457,-2096982.44335266,-7699025.20456198,-2096981.52178971
76,Arica,15,15101,ARICA,-7827680.10025035,-2097512.11174015,-7828734.4472254,-2097504.33986006,-7828726.69673933,-2096443.63311791,-7827672.4050554,-2096451.40052705
77,Arica,15,15101,ARICA,-7826625.74884176,-2097519.82797746,-7827680.10025035,-2097512.11174015,-7827672.4050554,-2096451.40052705,-7826618.10893899,-2096459.1123254
78,Arica,15,15101,ARICA,-7825571.39303145,-2097527.48857091,-7826625.74884176,-2097519.82797746,-7826618.10893899,-2096459.1123254,-7825563.80842194,-2096466.7685119
79,Arica,15,15101,ARICA,-7824517.0328513,-2097535.09351943,-7825571.39303145,-2097527.48857091,-7825563.80842194,-2096466.7685119,-7824509.5035361,-2096474.36908547
80,Arica,15,15101,ARICA,-7823462.66833316,-2097542.64282196,-7824517.0328513,-2097535.09351943,-7824509.5035361,-2096474.36908547,-7823455.19431332,-2096481.91404507
81,Arica,15,15101,ARICA,-7822408.29950886,-2097550.13647746,-7823462.66833316,-2097542.64282196,-7823455.19431332,-2096481.91404507,-7822400.88078543,-2096489.40338962
82,Arica,15,15101,ARICA,-7821353.92641027,-2097557.57448487,-7822408.29950886,-2097550.13647746,-7822400.88078543,-2096489.40338962,-7821346.56298428,-2096496.83711811
83,Arica,15,15101,ARICA,-7820299.54906925,-2097564.95684315,-7821353.92641027,-2097557.57448487,-7821346.56298428,-2096496.83711811,-7820292.24094173,-2096504.21522948
84,Arica,15,15101,ARICA,-7827687.79987886,-2098572.87792125,-7828742.20217687,-2098565.10156912,-7828734.4472254,-2097504.33986006,-7827680.10025035,-2097512.11174015
85,Arica,15,15101,ARICA,-7827687.79987886,-2098572.87792125,-7827680.10025035,-2097512.11174015,-7826625.74884176,-2097519.82797746,-7826633.39314622,-2098580.59859858
86,Arica,15,15101,ARICA,-7824524.5665045,-2098595.87292456,-7825578.98201082,-2098588.26360004,-7825571.39303145,-2097527.48857091,-7824517.0328513,-2097535.09351943
87,Arica,15,15101,ARICA,-7823470.14665914,-2098603.42657108,-7824524.5665045,-2098595.87292456,-7824517.0328513,-2097535.09351943,-7823462.66833316,-2097542.64282196
88,Arica,15,15101,ARICA,-7822415.72250659,-2098610.92453854,-7823470.14665914,-2098603.42657108,-7823462.66833316,-2097542.64282196,-7822408.29950886,-2097550.13647746
89,Arica,15,15101,ARICA,-7821361.2940787,-2098618.36682591,-7822415.72250659,-2098610.92453854,-7822408.29950886,-2097550.13647746,-7821353.92641027,-2097557.57448487
90,Arica,15,15101,ARICA,-7821361.2940787,-2098618.36682591,-7821353.92641027,-2097557.57448487,-7820299.54906925,-2097564.95684315,-7820306.86140735,-2098625.75343213
91,San Miguel de Azapa,15,15101,ARICA,-7811871.25109539,-2098682.84163901,-7812925.71656737,-2098675.90051831,-7812918.79156966,-2097615.07509025,-7811864.38143595,-2097622.01221916
92,San Miguel de Azapa,15,15101,ARICA,-7810816.78166673,-2098689.72706957,-7811871.25109539,-2098682.84163901,-7811864.38143595,-2097622.01221916,-7810809.96734652,-2097628.89368996
93,Arica,15,15101,ARICA,-7828742.20217687,-2098565.10156912,-7827687.79987886,-2098572.87792125,-7827695.503942,-2099633.69910203,-7828749.96159483,-2099625.91827679
94,San Miguel de Azapa,15,15101,ARICA,-7811878.12471151,-2099743.72607377,-7812932.64555362,-2099736.78096033,-7812925.71656737,-2098675.90051831,-7811871.25109539,-2098682.84163901
95,San Miguel de Azapa,15,15101,ARICA,-7811878.12471151,-2099743.72607377,-7811871.25109539,-2098682.84163901,-7810816.78166673,-2098689.72706957,-7810823.59991175,-2099750.61546506
96,Villa Primavera,15,15101,ARICA,-7815048.71901432,-2100783.65097499,-7816103.28319136,-2100776.5346111,-7816096.18401538,-2099715.61129677,-7815041.67523744,-2099722.72357085
97,Santuario Livilcar,15,15101,ARICA,-7765484.62265664,-2102116.35572162,-7766539.39837761,-2102111.85802165,-7766534.90130914,-2101050.72201384,-7765480.18105702,-2101055.21712969
98,Ticnamar,15,15201,PUTRE,-7735961.55107683,-2106464.96943707,-7737016.60854615,-2106462.02819189,-7737013.65803645,-2105400.61112667,-7735958.65617816,-2105403.55068421
99,Ticnamar,15,15201,PUTRE,-7735961.55107683,-2106464.96943707,-7735958.65617816,-2105403.55068421,-7734903.6526567,-2105406.43430982,-7734906.49194393,-2106467.85471823
100,Timalchaca,15,15201,PUTRE,-7726492.39191675,-2118168.33579453,-7727548.07707727,-2118165.88283194,-7727545.61157473,-2117103.84180143,-7726489.98238058,-2117106.29336164
101,Timar,15,15102,CAMARONES,-7757134.86276002,-2125509.81529135,-7758190.88654172,-2125505.7128291,-7758186.78179797,-2124443.33641937,-7757130.81419387,-2124447.43654162
102,Timar,15,15102,CAMARONES,-7758194.99363038,-2126568.1450884,-7759251.07127631,-2126563.98372037,-7759246.90797853,-2125501.55383389,-7758190.88654172,-2125505.7128291
103,Timar,15,15102,CAMARONES,-7758194.99363038,-2126568.1450884,-7758190.88654172,-2125505.7128291,-7757134.86276002,-2125509.81529135,-7757138.91363898,-2126572.24989122
104,Guañacagua,15,15102,CAMARONES,-7760336.7505927,-2133998.32459655,-7761393.21780618,-2133994.0330219,-7761388.92498697,-2132931.21614851,-7760332.51420628,-2132935.50528166
105,Guañacagua,15,15102,CAMARONES,-7760336.7505927,-2133998.32459655,-7760332.51420628,-2132935.50528166,-7759276.10101237,-2132939.7376571,-7759280.2809654,-2134002.55938117
106,Codpa,15,15102,CAMARONES,-7763514.96376051,-2136111.07163082,-7764571.53649803,-2136106.60461109,-7764567.0692986,-2135043.68302068,-7763510.55305636,-2135048.14750076
107,Pachica,15,15102,CAMARONES,-7748755.36655614,-2145736.778394,-7749812.481505,-2145733.08855993,-7749808.78643453,-2144669.62763951,-7748751.72827871,-2144673.31538184
108,Pachica,15,15102,CAMARONES,-7749812.481505,-2145733.08855993,-7748755.36655614,-2145736.778394,-7748759.00689927,-2146800.29786877,-7749816.17867343,-2146796.60594245
109,Esquiña,15,15102,CAMARONES,-7739247.5024916,-2147894.54519176,-7740304.7485625,-2147891.36614211,-7740301.56103126,-2146827.77459741,-7739244.37182222,-2146830.95184602
110,Illapata,15,15102,CAMARONES,-7737136.02370912,-2148964.3850096,-7738193.33019551,-2148961.3186661,-7738190.25464432,-2147897.66702024,-7737133.00505293,-2147900.73162711
111,Camarones,15,15102,CAMARONES,-7776290.8964727,-2156259.36079931,-7777348.51594045,-2156254.15583815,-7777343.3150617,-2155190.19476945,-7776285.7526936,-2155195.39678943
112,Camarones,15,15102,CAMARONES,-7777348.51594045,-2156254.15583815,-7776290.8964727,-2156259.36079931,-7776296.04316292,-2157323.38157698,-7777353.71976265,-2157318.17367392
113,Cuya,15,15102,CAMARONES,-7812369.16809803,-2174144.24796263,-7813427.6445075,-2174137.02092636,-7813420.43388085,-2173072.21025553,-7812362.01509175,-2173079.43323004
114,Cuya,15,15102,CAMARONES,-7812369.16809803,-2174144.24796263,-7812362.01509175,-2173079.43323004,-7811303.59227719,-2173086.59825341,-7811310.68766208,-2174151.41701518
115,Miñimiñe,1,1404,HUARA,-7757331.92433151,-2176570.26511218,-7758390.68252298,-2176566.04965173,-7758386.46456841,-2175500.95630205,-7757327.76410387,-2175505.16939468
116,Miñimiñe,1,1404,HUARA,-7756273.16379956,-2176574.42248203,-7757331.92433151,-2176570.26511218,-7757327.76410387,-2175505.16939468,-7756269.06129943,-2175509.32442932
117,Miñimiñe,1,1404,HUARA,-7757331.92433151,-2176570.26511218,-7756273.16379956,-2176574.42248203,-7756277.26860771,-2177639.57792737,-7757336.08689965,-2177635.41822173
118,Nama,1,1402,CAMIÑA,-7726629.53784922,-2177732.44949437,-7727688.40850175,-2177729.91744746,-7727685.86340522,-2176664.71127363,-7726627.0505258,-2176667.2418987
119,Caleta Camarones,15,15102,CAMARONES,-7820867.36254003,-2178344.50661974,-7821926.03634275,-2178336.79845061,-7821918.34751048,-2177271.79214646,-7820859.73144955,-2177279.49598888
120,Enquelga,1,1403,COLCHANE,-7658855.47678433,-2182035.06355306,-7659914.60289853,-2182036.25530194,-7659915.75824248,-2180970.7939805,-7658856.69003743,-2180969.6029
121,Enquelga,1,1403,COLCHANE,-7659914.60289853,-2182036.25530194,-7658855.47678433,-2182035.06355306,-7658854.26284971,-2183100.58177923,-7659913.4469056,-2183101.77419666
122,Isluga,1,1403,COLCHANE,-7650377.45992769,-2185220.13968312,-7651436.75359685,-2185221.8004045,-7651438.37493714,-2184156.17253294,-7650379.13927314,-2184154.51274208
123,Isluga,1,1403,COLCHANE,-7650377.45992769,-2185220.13968312,-7650379.13927314,-2184154.51274208,-7649319.90455136,-2184152.7946141,-7649318.16720097,-2185218.4205919
124,Colchane,1,1403,COLCHANE,-7640839.45675453,-2187333.97379915,-7641898.85687291,-2187336.16229024,-7641901.00265654,-2186270.42860548,-7640841.66060601,-2186268.24133988
125,Colchane,1,1403,COLCHANE,-7639780.05787219,-2187331.72687528,-7640839.45675453,-2187333.97379915,-7640841.66060601,-2186268.24133988,-7639782.31979121,-2186265.99567421
126,Escapiña,1,1403,COLCHANE,-7646134.55447298,-2188410.12791262,-7647194.01838488,-2188412.02529748,-7647195.8748655,-2187346.22824343,-7646136.46905545,-2187344.33192072
127,Central Citani,1,1403,COLCHANE,-7642956.16930838,-2188404.08495733,-7644015.62990215,-2188406.15774227,-7644017.66068751,-2187340.36397284,-7642958.25819476,-2187338.29234824
128,Cotasaya,1,1403,COLCHANE,-7641896.70988582,-2188401.95370627,-7642956.16930838,-2188404.08495733,-7642958.25819476,-2187338.29234824,-7641898.85687291,-2187336.16229024
129,Colchane,1,1403,COLCHANE,-7640837.25166702,-2188399.76398939,-7641896.70988582,-2188401.95370627,-7641898.85687291,-2187336.16229024,-7640839.45675453,-2187333.97379915
130,Colchane,1,1403,COLCHANE,-7639777.79468456,-2188397.515807,-7640837.25166702,-2188399.76398939,-7640839.45675453,-2187333.97379915,-7639780.05787219,-2187331.72687528
131,Pisiga Carpa,1,1403,COLCHANE,-7639777.79468456,-2188397.515807,-7639780.05787219,-2187331.72687528,-7638720.66025845,-2187329.42151894,-7638718.33897104,-2188395.20915942
132,Cotasaya,1,1403,COLCHANE,-7642956.16930838,-2188404.08495733,-7641896.70988582,-2188401.95370627,-7641894.56169495,-2189467.80288598,-7642954.07925081,-2189469.9353304
133,Pisiga Centro,1,1403,COLCHANE,-7639773.26450223,-2190529.26699205,-7640832.83778263,-2190531.51769242,-7640835.04534315,-2189465.61194301,-7639775.53022802,-2189463.36250178
134,Pisiga Choque,1,1403,COLCHANE,-7637654.12178271,-2190524.5899996,-7638713.69249139,-2190526.957761,-7638716.01638213,-2189461.05456263,-7637656.50383806,-2189458.68812587
135,Camiña,1,1402,CAMIÑA,-7728781.24837283,-2191580.2271817,-7729840.87013069,-2191577.5594956,-7729838.19000652,-2190511.60705968,-7728778.62644407,-2190514.27325382
136,Camiña,1,1402,CAMIÑA,-7727721.62514628,-2191582.83630649,-7728781.24837283,-2191580.2271817,-7728778.62644407,-2190514.27325382,-7727719.06141329,-2190516.8809194
137,Apamilca,1,1402,CAMIÑA,-7724542.74698042,-2191590.31230937,-7725602.37441747,-2191587.87887069,-7725599.92707712,-2190521.92066342,-7724540.35783691,-2190524.35274115
138,Pisiga Centro,1,1403,COLCHANE,-7639770.99750688,-2191595.22931022,-7640830.62898514,-2191597.48127005,-7640832.83778263,-2190531.51769242,-7639773.26450223,-2190529.26699205
139,Pisiga Choque,1,1403,COLCHANE,-7638711.36729851,-2191592.91878696,-7639770.99750688,-2191595.22931022,-7639773.26450223,-2190529.26699205,-7638713.69249139,-2190526.957761
140,Pisiga Choque,1,1403,COLCHANE,-7638711.36729851,-2191592.91878696,-7638713.69249139,-2190526.957761,-7637654.12178271,-2190524.5899996,-7637651.73839261,-2191590.54970059
141,Camiña,1,1402,CAMIÑA,-7728783.87177029,-2192646.23896782,-7729843.55175615,-2192643.56978938,-7729840.87013069,-2191577.5594956,-7728781.24837283,-2191580.2271817
142,Camiña,1,1402,CAMIÑA,-7727724.19031536,-2192648.84955219,-7728783.87177029,-2192646.23896782,-7728781.24837283,-2191580.2271817,-7727721.62514628,-2191582.83630649
143,Chapiquilta,1,1402,CAMIÑA,-7726664.50742397,-2192651.40154213,-7727724.19031536,-2192648.84955219,-7727721.62514628,-2191582.83630649,-7726662.00048363,-2191585.38686961
144,Chapiquilta,1,1402,CAMIÑA,-7725604.82312873,-2192653.89493726,-7726664.50742397,-2192651.40154213,-7726662.00048363,-2191585.38686961,-7725602.37441747,-2191587.87887069
145,Yala Yala,1,1402,CAMIÑA,-7725604.82312873,-2192653.89493726,-7725602.37441747,-2191587.87887069,-7724542.74698042,-2191590.31230937,-7724545.13746223,-2192656.32973725
146,Cuisama,1,1402,CAMIÑA,-7731965.70683747,-2193704.12075217,-7733025.44047994,-2193701.27420279,-7733022.58257327,-2192635.21069344,-7731962.90719025,-2192638.0556518
147,Cuisama,1,1402,CAMIÑA,-7731965.70683747,-2193704.12075217,-7731962.90719025,-2192638.0556518,-7730903.23024034,-2192640.84201724,-7730905.97162772,-2193706.90867586
148,Mauque,1,1403,COLCHANE,-7667320.22448696,-2193766.88883631,-7668379.99404354,-2193767.61887569,-7668380.6903907,-2192701.5182843,-7667320.97910262,-2192700.78865296
149,Saiña,1,1402,CAMIÑA,-7737270.54579695,-2195821.58918412,-7738330.38772636,-2195818.44600152,-7738327.23500229,-2194752.27506731,-7737267.45139546,-2194755.41649419
150,Quistagama,1,1402,CAMIÑA,-7736210.70213631,-2195824.67367758,-7737270.54579695,-2195821.58918412,-7737267.45139546,-2194755.41649419,-7736207.66605784,-2194758.49926471
151,Quistagama,1,1402,CAMIÑA,-7736210.70213631,-2195824.67367758,-7736207.66605784,-2194758.49926471,-7735147.87902207,-2194761.52337842,-7735150.85677708,-2195827.69948145
152,Moquella,1,1402,CAMIÑA,-7738333.54221429,-2196884.67492013,-7739393.44073462,-2196881.47125987,-7739390.22789193,-2195815.24413022,-7738330.38772636,-2195818.44600152
153,Moquella,1,1402,CAMIÑA,-7738333.54221429,-2196884.67492013,-7738330.38772636,-2195818.44600152,-7737270.54579695,-2195821.58918412,-7737273.64192965,-2196887.81985889
154,Francia,1,1402,CAMIÑA,-7744703.4313209,-2200063.57344572,-7745763.49382171,-2200060.01150625,-7745759.9248805,-2198993.62166077,-7744699.92082954,-2198997.18161306
155,Francia,1,1402,CAMIÑA,-7744703.4313209,-2200063.57344572,-7744699.92082954,-2198997.18161306,-7743639.91481747,-2199000.6827811,-7743643.36685848,-2200067.07656813
156,Chijo,1,1403,COLCHANE,-7633373.81774912,-2207576.760012,-7634434.31797271,-2207579.3852309,-7634436.89748359,-2206512.55841128,-7633376.45594565,-2206509.93465385
157,Quebe,1,1403,COLCHANE,-7659884.33568292,-2209758.55271831,-7660944.97953014,-2209759.70277785,-7660946.09304326,-2208692.73336833,-7659885.50795379,-2208691.58394866
158,Cariquima,1,1403,COLCHANE,-7640792.88986833,-2209727.74127183,-7641853.51694725,-2209729.95556922,-7641855.68806763,-2208663.00271018,-7640795.1197422,-2208660.78964476
159,Cariquima,1,1403,COLCHANE,-7641851.34461699,-2210796.96684193,-7642912.03169232,-2210799.12321658,-7642914.14523604,-2209732.1107445,-7641853.51694725,-2209729.95556922
160,Cariquima,1,1403,COLCHANE,-7641851.34461699,-2210796.96684193,-7641853.51694725,-2209729.95556922,-7640792.88986833,-2209727.74127183,-7640790.65875184,-2210794.75131227
161,Ancuaque,1,1403,COLCHANE,-7649265.59220472,-2217214.16161041,-7650326.64025313,-2217215.90971139,-7650328.34797592,-2216148.53858515,-7649267.3589126,-2216146.79145471
162,Chiapa,1,1404,HUARA,-7703380.81271841,-2218295.07077701,-7704441.92639532,-2218293.79094239,-7704440.62501964,-2217226.35537118,-7703379.5703623,-2217227.63449546
163,Chiapa,1,1404,HUARA,-7704441.92639532,-2218293.79094239,-7703380.81271841,-2218295.07077701,-7703382.05576517,-2219362.56573699,-7704443.22849445,-2219361.28519185
164,Jaiña,1,1404,HUARA,-7707628.22228639,-2220424.63765426,-7708689.45100861,-2220423.11857878,-7708687.91184699,-2219355.56879099,-7707626.74220918,-2219357.08702385
165,Jaiña,1,1404,HUARA,-7708689.45100861,-2220423.11857878,-7707628.22228639,-2220424.63765426,-7707629.7031859,-2221492.24702767,-7708690.99102535,-2221490.72710936
166,Pisagua,1,1404,HUARA,-7815901.09532088,-2225300.87162258,-7816962.36337264,-2225293.26975495,-7816954.7792079,-2224225.68538581,-7815893.57033921,-2224233.28304345
167,Pisagua,1,1404,HUARA,-7814839.823095,-2225308.41393606,-7815901.09532088,-2225300.87162258,-7815893.57033921,-2224233.28304345,-7814832.35729748,-2224240.82117993
168,Sotoca,1,1404,HUARA,-7706574.10955103,-2225764.73627691,-7707635.63501118,-2225763.27260477,-7707634.15082036,-2224695.42793259,-7706572.68460903,-2224696.89079407
169,Villablanca,1,1403,COLCHANE,-7641820.80478398,-2225741.27635854,-7642882.31831325,-2225743.44955636,-7642884.44836835,-2224675.6158633,-7641822.99408486,-2224673.44386911
170,Pisagua,1,1404,HUARA,-7815908.62447666,-2226368.51904307,-7816969.95174432,-2226360.91296439,-7816962.36337264,-2225293.26975495,-7815901.09532088,-2225300.87162258
171,Pisagua,1,1404,HUARA,-7815908.62447666,-2226368.51904307,-7815901.09532088,-2225300.87162258,-7814839.823095,-2225308.41393606,-7814847.29303382,-2226376.06553462
172,Chusmiza,1,1404,HUARA,-7701277.79246459,-2236452.89606057,-7702339.9158552,-2236451.72402486,-7702338.72131274,-2235383.28508258,-7701276.65750095,-2235384.45647108
173,Usmagama,1,1404,HUARA,-7705534.53755585,-2242859.71409299,-7706597.01626678,-2242858.29757139,-7706595.57865268,-2241789.50565186,-7705533.15971769,-2241790.92139263
174,Usmagama,1,1404,HUARA,-7705534.53755585,-2242859.71409299,-7705533.15971769,-2241790.92139263,-7704470.74002215,-2241792.27701704,-7704472.05808419,-2242861.07046507
175,Sibaya,1,1404,HUARA,-7700226.45503188,-2247141.67353316,-7701289.17665387,-2247140.55529922,-7701288.03540547,-2246071.52188201,-7700225.37369237,-2246072.63950028
176,Sibaya,1,1404,HUARA,-7699163.73281356,-2247142.731484,-7700226.45503188,-2247141.67353316,-7700225.37369237,-2246072.63950028,-7699162.7113831,-2246073.69686864
177,Limaxiña,1,1404,HUARA,-7701290.31853165,-2248209.64827988,-7702353.09946604,-2248208.46911397,-7702351.8976465,-2247139.37678234,-7701289.17665387,-2247140.55529922
178,Sibaya,1,1404,HUARA,-7700227.53696772,-2248210.76712965,-7701290.31853165,-2248209.64827988,-7701289.17665387,-2247140.55529922,-7700226.45503188,-2247141.67353316
179,Sibaya,1,1404,HUARA,-7700227.53696772,-2248210.76712965,-7700226.45503188,-2247141.67353316,-7699163.73281356,-2247142.731484,-7699164.75480732,-2248211.82566312
180,Huaviña,1,1404,HUARA,-7705542.82056709,-2249273.71950208,-7706605.65862699,-2249272.29829134,-7706604.21624741,-2248203.14929241,-7705541.43816159,-2248204.56972112
181,Mocha,1,1404,HUARA,-7710860.36991571,-2251404.47995904,-7711923.32371536,-2251402.75511154,-7711921.5795479,-2250333.49123357,-7710858.68578734,-2250335.21513252
182,Laonzana,1,1404,HUARA,-7719374.81161813,-2256736.16717336,-7720438.05748649,-2256733.95294739,-7720435.82688638,-2255664.39907088,-7719372.64122031,-2255666.61208098
183,Cancosa,1,1405,PICA,-7636440.57455791,-2256722.22470118,-7637503.81409665,-2256724.73582366,-7637506.27955116,-2255655.18700848,-7636443.10021308,-2255652.67726492
184,Pachica,1,1404,HUARA,-7728946.69118266,-2257783.6611756,-7730009.98504939,-2257780.90024716,-7730007.21111908,-2256711.29895825,-7728943.97748458,-2256714.05837105
185,Pachica,1,1404,HUARA,-7728946.69118266,-2257783.6611756,-7728943.97748458,-2256714.05837105,-7727880.74235832,-2256716.757209,-7727883.39582377,-2257786.36149591
186,Tarapacá - El Molino,1,1404,HUARA,-7737472.20773601,-2264178.67392143,-7738535.85054212,-2264175.4174424,-7738532.58402065,-2263105.46969142,-7737469.00164221,-2263108.7243859
187,Tarapacá - El Molino,1,1404,HUARA,-7738535.85054212,-2264175.4174424,-7737472.20773601,-2264178.67392143,-7737475.41558964,-2265248.68353705,-7738539.11885658,-2265245.42527301
188,Huarasiña,1,1404,HUARA,-7740673.30402627,-2267378.91492246,-7741737.12283167,-2267375.47037619,-7741733.66935109,-2266305.34784517,-7740669.91107145,-2266308.79050547
189,Huara,1,1404,HUARA,-7766228.63241848,-2272630.69065849,-7767292.69966431,-2272625.77116309,-7767287.78027333,-2271555.40275254,-7766223.77370507,-2271560.31955833
190,Huara,1,1404,HUARA,-7765164.5625119,-2272635.54909811,-7766228.63241848,-2272630.69065849,-7766223.77370507,-2271560.31955833,-7765159.76447677,-2271565.17534174
191,Huara,1,1404,HUARA,-7766233.49379263,-2273701.12208754,-7767297.62174927,-2273696.19990184,-7767292.69966431,-2272625.77116309,-7766228.63241848,-2272630.69065849
192,Huara,1,1404,HUARA,-7766233.49379263,-2273701.12208754,-7766228.63241848,-2272630.69065849,-7765164.5625119,-2272635.54909811,-7765169.36317455,-2273705.98318408
193,Parca,1,1401,POZO ALMONTE,-7703447.65031176,-2274953.97521229,-7704511.93918568,-2274952.65746899,-7704510.59920974,-2273882.06675243,-7703446.37110596,-2273883.38377569
194,Mamiña,1,1401,POZO ALMONTE,-7704519.99444956,-2281377.47176189,-7705584.64790856,-2281376.08834533,-7705583.24255966,-2280305.13536249,-7704518.65007031,-2280306.5180244
195,Mamiña,1,1401,POZO ALMONTE,-7703455.340256,-2281378.79382943,-7704519.99444956,-2281377.47176189,-7704518.65007031,-2280306.5180244,-7703454.05684659,-2280307.83937077
196,Mamiña,1,1401,POZO ALMONTE,-7705586.05402533,-2282447.10194745,-7706650.76771922,-2282445.65639378,-7706649.30059969,-2281374.64357997,-7705584.64790856,-2281376.08834533
197,Mamiña,1,1401,POZO ALMONTE,-7704521.33956336,-2282448.48611884,-7705586.05402533,-2282447.10194745,-7705584.64790856,-2281376.08834533,-7704519.99444956,-2281377.47176189
198,Mamiña,1,1401,POZO ALMONTE,-7704521.33956336,-2282448.48611884,-7704519.99444956,-2281377.47176189,-7703455.340256,-2281378.79382943,-7703456.62436665,-2282449.80890774
